Plot Title: 2020_Hort-Farm,,,,
#,"Date Time, GMT-05:00","Wind Speed, m/s (LGR S/N: 20849581, SEN S/N: 20843154)","Gust Speed, m/s (LGR S/N: 20849581, SEN S/N: 20843154)","PAR, µmol/m²/s (LGR S/N: 20849581, SEN S/N: 20856725)"
3929,8/13/2020 14:00,1.01,4.53,841.2
3930,8/13/2020 14:30,1.01,3.52,1203.7
3931,8/13/2020 15:00,1.01,5.03,1578.7
3932,8/13/2020 15:30,1.51,5.54,1123.7
3933,8/13/2020 16:00,1.51,4.53,833.7
3934,8/13/2020 16:30,1.01,4.03,848.7
3935,8/13/2020 17:00,1.01,5.03,1483.7
3936,8/13/2020 17:30,1.51,4.53,1021.2
3937,8/13/2020 18:00,1.01,5.03,663.7
3938,8/13/2020 18:30,0.5,3.52,633.7
3939,8/13/2020 19:00,1.01,4.53,368.7
3940,8/13/2020 19:30,0.5,3.52,111.2
3941,8/13/2020 20:00,0.5,3.02,36.2
3942,8/13/2020 20:30,0.5,3.02,1.2
3943,8/13/2020 21:00,0.5,3.02,1.2
3944,8/13/2020 21:30,1.01,3.02,1.2
3945,8/13/2020 22:00,0.5,3.02,1.2
3946,8/13/2020 22:30,0.5,3.02,1.2
3947,8/13/2020 23:00,0.5,3.02,1.2
3948,8/13/2020 23:30,0.5,3.52,1.2
3949,8/14/2020 0:00,0,2.52,1.2
3950,8/14/2020 0:30,0.5,4.53,1.2
3951,8/14/2020 1:00,0.5,3.52,1.2
3952,8/14/2020 1:30,0.5,3.02,1.2
3953,8/14/2020 2:00,0,2.01,1.2
3954,8/14/2020 2:30,0,1.51,1.2
3955,8/14/2020 3:00,0,1.01,1.2
3956,8/14/2020 3:30,0,1.51,1.2
3957,8/14/2020 4:00,0,1.01,1.2
3958,8/14/2020 4:30,0,0.5,1.2
3959,8/14/2020 5:00,0,1.51,1.2
3960,8/14/2020 5:30,0,1.01,1.2
3961,8/14/2020 6:00,0,1.51,1.2
3962,8/14/2020 6:30,0,1.51,18.7
3963,8/14/2020 7:00,0,2.01,91.2
3964,8/14/2020 7:30,0,2.52,258.7
3965,8/14/2020 8:00,0.5,2.52,378.7
3966,8/14/2020 8:30,0.5,2.52,503.7
3967,8/14/2020 9:00,0.5,2.52,496.2
3968,8/14/2020 9:30,0.5,4.03,1096.2
3969,8/14/2020 10:00,1.01,3.52,1211.2
3970,8/14/2020 10:30,1.01,4.03,1221.2
3971,8/14/2020 11:00,1.01,4.03,1483.7
3972,8/14/2020 11:30,1.01,5.54,1491.2
3973,8/14/2020 12:00,1.51,4.53,1673.7
3974,8/14/2020 12:30,1.51,6.04,1733.7
3975,8/14/2020 13:00,1.51,5.54,1821.2
3976,8/14/2020 13:30,1.51,5.54,1751.2
3977,8/14/2020 14:00,1.51,5.03,1786.2
3978,8/14/2020 14:30,1.51,5.03,1801.2
3979,8/14/2020 15:00,1.51,6.04,1513.7
3980,8/14/2020 15:30,1.51,4.53,1546.2
3981,8/14/2020 16:00,1.51,5.03,1441.2
3982,8/14/2020 16:30,1.51,6.54,1271.2
3983,8/14/2020 17:00,1.01,4.53,463.7
3984,8/14/2020 17:30,0.5,4.53,486.2
3985,8/14/2020 18:00,0,2.52,543.7
3986,8/14/2020 18:30,0.5,3.52,228.7
3987,8/14/2020 19:00,1.01,5.03,111.2
3988,8/14/2020 19:30,0,3.02,48.7
3989,8/14/2020 20:00,0,3.02,13.7
3990,8/14/2020 20:30,0,0.5,1.2
3991,8/14/2020 21:00,0,0,1.2
3992,8/14/2020 21:30,0,0,1.2
3993,8/14/2020 22:00,0,0,1.2
3994,8/14/2020 22:30,0,0,1.2
3995,8/14/2020 23:00,0,0.5,1.2
3996,8/14/2020 23:30,0,1.51,1.2
3997,8/15/2020 0:00,1.01,5.54,1.2
3998,8/15/2020 0:30,0.5,3.52,1.2
3999,8/15/2020 1:00,1.51,5.03,1.2
4000,8/15/2020 1:30,1.51,5.54,1.2
4001,8/15/2020 2:00,1.01,5.54,1.2
4002,8/15/2020 2:30,0.5,3.52,1.2
4003,8/15/2020 3:00,0,2.52,1.2
4004,8/15/2020 3:30,0,3.02,1.2
4005,8/15/2020 4:00,0,3.02,1.2
4006,8/15/2020 4:30,0,3.52,1.2
4007,8/15/2020 5:00,0,4.03,1.2
4008,8/15/2020 5:30,0,2.01,1.2
4009,8/15/2020 6:00,0,1.51,1.2
4010,8/15/2020 6:30,0,0.5,18.7
4011,8/15/2020 7:00,0,1.51,86.2
4012,8/15/2020 7:30,0,2.01,296.2
4013,8/15/2020 8:00,0,3.02,486.2
4014,8/15/2020 8:30,1.01,4.03,688.7
4015,8/15/2020 9:00,1.01,4.53,861.2
4016,8/15/2020 9:30,1.51,5.03,1063.7
4017,8/15/2020 10:00,1.51,6.04,1233.7
4018,8/15/2020 10:30,1.01,4.03,1376.2
4019,8/15/2020 11:00,1.01,4.03,1503.7
4020,8/15/2020 11:30,1.01,4.53,1606.2
4021,8/15/2020 12:00,1.51,5.54,1693.7
4022,8/15/2020 12:30,1.51,5.54,1746.2
4023,8/15/2020 13:00,1.01,5.03,1781.2
4024,8/15/2020 13:30,2.01,5.54,1776.2
4025,8/15/2020 14:00,2.01,6.04,1748.7
4026,8/15/2020 14:30,2.01,6.04,1696.2
4027,8/15/2020 15:00,1.51,6.04,1616.2
4028,8/15/2020 15:30,1.01,5.03,1528.7
4029,8/15/2020 16:00,1.01,4.03,1403.7
4030,8/15/2020 16:30,1.01,3.52,1258.7
4031,8/15/2020 17:00,1.01,3.52,1136.2
4032,8/15/2020 17:30,0.5,2.52,591.2
4033,8/15/2020 18:00,0.5,2.52,608.7
4034,8/15/2020 18:30,0,1.51,591.2
4035,8/15/2020 19:00,0,0,243.7
4036,8/15/2020 19:30,0,0,96.2
4037,8/15/2020 20:00,0,0,23.7
4038,8/15/2020 20:30,0,0,1.2
4039,8/15/2020 21:00,0,0,1.2
4040,8/15/2020 21:30,0,0,1.2
4041,8/15/2020 22:00,0,0,1.2
4042,8/15/2020 22:30,0,0,1.2
4043,8/15/2020 23:00,0,0,1.2
4044,8/15/2020 23:30,0,0,1.2
4045,8/16/2020 0:00,0,0,1.2
4046,8/16/2020 0:30,0,0,1.2
4047,8/16/2020 1:00,0,0,1.2
4048,8/16/2020 1:30,0,0,1.2
4049,8/16/2020 2:00,0,0,1.2
4050,8/16/2020 2:30,0,0,1.2
4051,8/16/2020 3:00,0,0,1.2
4052,8/16/2020 3:30,0,0,1.2
4053,8/16/2020 4:00,0,0,1.2
4054,8/16/2020 4:30,0,0,1.2
4055,8/16/2020 5:00,0,0,1.2
4056,8/16/2020 5:30,0,0,1.2
4057,8/16/2020 6:00,0,0,1.2
4058,8/16/2020 6:30,0,0,18.7
4059,8/16/2020 7:00,0,0,73.7
4060,8/16/2020 7:30,0,0,146.2
4061,8/16/2020 8:00,0,1.51,531.2
4062,8/16/2020 8:30,0,1.51,396.2
4063,8/16/2020 9:00,0,1.51,853.7
4064,8/16/2020 9:30,0.5,2.52,546.2
4065,8/16/2020 10:00,0,2.01,363.7
4066,8/16/2020 10:30,0,2.01,458.7
4067,8/16/2020 11:00,0,2.01,656.2
4068,8/16/2020 11:30,0,1.51,503.7
4069,8/16/2020 12:00,0,2.01,506.2
4070,8/16/2020 12:30,0,2.01,1933.7
4071,8/16/2020 13:00,0,2.01,928.7
4072,8/16/2020 13:30,0.5,2.52,1736.2
4073,8/16/2020 14:00,0,2.01,1356.2
4074,8/16/2020 14:30,0,2.01,1463.7
4075,8/16/2020 15:00,0,2.52,801.2
4076,8/16/2020 15:30,0,3.02,1381.2
4077,8/16/2020 16:00,0,2.52,1251.2
4078,8/16/2020 16:30,0.5,3.02,1376.2
4079,8/16/2020 17:00,0,2.01,663.7
4080,8/16/2020 17:30,0,2.52,363.7
4081,8/16/2020 18:00,0,2.01,863.7
4082,8/16/2020 18:30,0,1.51,251.2
4083,8/16/2020 19:00,0,0,126.2
4084,8/16/2020 19:30,0,0,61.2
4085,8/16/2020 20:00,0,0.5,31.2
4086,8/16/2020 20:30,0,1.01,1.2
4087,8/16/2020 21:00,0,0,1.2
4088,8/16/2020 21:30,0,0,1.2
4089,8/16/2020 22:00,0,0,1.2
4090,8/16/2020 22:30,0,0,1.2
4091,8/16/2020 23:00,0,0,1.2
4092,8/16/2020 23:30,0,0,1.2
4093,8/17/2020 0:00,0,0,1.2
4094,8/17/2020 0:30,0,0.5,1.2
4095,8/17/2020 1:00,0,2.01,1.2
4096,8/17/2020 1:30,0,1.51,1.2
4097,8/17/2020 2:00,0,2.01,1.2
4098,8/17/2020 2:30,0,1.51,1.2
4099,8/17/2020 3:00,0,0.5,1.2
4100,8/17/2020 3:30,0,0.5,1.2
4101,8/17/2020 4:00,0,1.01,1.2
4102,8/17/2020 4:30,0,2.01,1.2
4103,8/17/2020 5:00,0,2.01,1.2
4104,8/17/2020 5:30,0,2.52,1.2
4105,8/17/2020 6:00,0.5,2.52,1.2
4106,8/17/2020 6:30,1.01,3.52,11.2
4107,8/17/2020 7:00,1.01,3.52,96.2
4108,8/17/2020 7:30,1.01,4.53,271.2
4109,8/17/2020 8:00,1.01,4.53,376.2
4110,8/17/2020 8:30,1.01,4.03,753.7
4111,8/17/2020 9:00,1.51,5.54,513.7
4112,8/17/2020 9:30,1.51,5.54,1053.7
4113,8/17/2020 10:00,1.51,6.54,1298.7
4114,8/17/2020 10:30,2.01,6.54,378.7
4115,8/17/2020 11:00,1.51,5.54,1536.2
4116,8/17/2020 11:30,2.01,5.54,1623.7
4117,8/17/2020 12:00,2.01,6.54,1083.7
4118,8/17/2020 12:30,1.51,6.54,691.2
4119,8/17/2020 13:00,2.52,7.55,2056.2
4120,8/17/2020 13:30,2.52,7.05,1906.2
4121,8/17/2020 14:00,2.52,8.56,1801.2
4122,8/17/2020 14:30,2.01,8.05,1698.7
4123,8/17/2020 15:00,2.52,6.54,1618.7
4124,8/17/2020 15:30,2.52,6.54,1518.7
4125,8/17/2020 16:00,2.01,6.04,1406.2
4126,8/17/2020 16:30,2.01,6.04,1246.2
4127,8/17/2020 17:00,2.01,6.04,1086.2
4128,8/17/2020 17:30,2.01,6.04,898.7
4129,8/17/2020 18:00,1.51,6.04,708.7
4130,8/17/2020 18:30,1.01,4.53,506.2
4131,8/17/2020 19:00,0.5,4.03,311.2
4132,8/17/2020 19:30,0.5,3.52,71.2
4133,8/17/2020 20:00,0,2.01,26.2
4134,8/17/2020 20:30,0,1.01,1.2
4135,8/17/2020 21:00,0,1.51,1.2
4136,8/17/2020 21:30,0,0,1.2
4137,8/17/2020 22:00,0,0,1.2
4138,8/17/2020 22:30,0,0,1.2
4139,8/17/2020 23:00,0,0,1.2
4140,8/17/2020 23:30,0,0,1.2
4141,8/18/2020 0:00,0,0,1.2
4142,8/18/2020 0:30,0,0,1.2
4143,8/18/2020 1:00,0,0,1.2
4144,8/18/2020 1:30,0,0,1.2
4145,8/18/2020 2:00,0,0,1.2
4146,8/18/2020 2:30,0,0,1.2
4147,8/18/2020 3:00,0,0,1.2
4148,8/18/2020 3:30,0,0,1.2
4149,8/18/2020 4:00,0,0,1.2
4150,8/18/2020 4:30,0,0,1.2
4151,8/18/2020 5:00,0,0,1.2
4152,8/18/2020 5:30,0,0,1.2
4153,8/18/2020 6:00,0,0,1.2
4154,8/18/2020 6:30,0,0,13.7
4155,8/18/2020 7:00,0,0,58.7
4156,8/18/2020 7:30,0,0,271.2
4157,8/18/2020 8:00,0,1.01,436.2
4158,8/18/2020 8:30,0,1.51,643.7
4159,8/18/2020 9:00,0,2.01,866.2
4160,8/18/2020 9:30,0.5,3.02,1053.7
4161,8/18/2020 10:00,0.5,3.02,1228.7
4162,8/18/2020 10:30,0.5,3.02,1383.7
4163,8/18/2020 11:00,1.01,4.03,1511.2
4164,8/18/2020 11:30,1.01,3.52,1641.2
4165,8/18/2020 12:00,1.51,4.53,1618.7
4166,8/18/2020 12:30,1.01,4.03,1008.7
4167,8/18/2020 13:00,1.51,4.53,1241.2
4168,8/18/2020 13:30,0.5,3.52,2073.7
4169,8/18/2020 14:00,1.01,4.03,1761.2
4170,8/18/2020 14:30,0.5,4.53,1696.2
4171,8/18/2020 15:00,1.01,4.53,1618.7
4172,8/18/2020 15:30,1.01,3.52,1511.2
4173,8/18/2020 16:00,1.01,3.02,1381.2
4174,8/18/2020 16:30,0.5,3.52,1231.2
4175,8/18/2020 17:00,1.01,4.03,436.2
4176,8/18/2020 17:30,0.5,3.02,881.2
4177,8/18/2020 18:00,0.5,3.02,688.7
4178,8/18/2020 18:30,0,2.52,488.7
4179,8/18/2020 19:00,0,2.01,301.2
4180,8/18/2020 19:30,0,1.01,71.2
4181,8/18/2020 20:00,0,0,23.7
4182,8/18/2020 20:30,0,0,1.2
4183,8/18/2020 21:00,0,0,1.2
4184,8/18/2020 21:30,0,0,1.2
4185,8/18/2020 22:00,0,0,1.2
4186,8/18/2020 22:30,0,0,1.2
4187,8/18/2020 23:00,0,0,1.2
4188,8/18/2020 23:30,0,0,1.2
4189,8/19/2020 0:00,0,0,1.2
4190,8/19/2020 0:30,0,0,1.2
4191,8/19/2020 1:00,0,0,1.2
4192,8/19/2020 1:30,0,0,1.2
4193,8/19/2020 2:00,0,0,1.2
4194,8/19/2020 2:30,0,2.52,1.2
4195,8/19/2020 3:00,0,0.5,1.2
4196,8/19/2020 3:30,0,0,1.2
4197,8/19/2020 4:00,0,0,1.2
4198,8/19/2020 4:30,0,0,1.2
4199,8/19/2020 5:00,0,0,1.2
4200,8/19/2020 5:30,0,0,1.2
4201,8/19/2020 6:00,0,0,1.2
4202,8/19/2020 6:30,0,0,13.7
4203,8/19/2020 7:00,0,0,58.7
4204,8/19/2020 7:30,0,0,266.2
4205,8/19/2020 8:00,0,0,431.2
4206,8/19/2020 8:30,0,0.5,613.7
4207,8/19/2020 9:00,0,1.51,861.2
4208,8/19/2020 9:30,0.5,3.02,1038.7
4209,8/19/2020 10:00,0.5,2.52,1206.2
4210,8/19/2020 10:30,0.5,3.52,1358.7
4211,8/19/2020 11:00,1.01,3.52,1473.7
4212,8/19/2020 11:30,1.01,3.52,1593.7
4213,8/19/2020 12:00,1.01,4.03,1666.2
4214,8/19/2020 12:30,1.01,4.53,1728.7
4215,8/19/2020 13:00,1.01,4.53,1741.2
4216,8/19/2020 13:30,1.01,4.03,1751.2
4217,8/19/2020 14:00,1.01,4.03,1731.2
4218,8/19/2020 14:30,1.01,3.52,1686.2
4219,8/19/2020 15:00,1.01,4.03,1628.7
4220,8/19/2020 15:30,1.01,4.03,1543.7
4221,8/19/2020 16:00,1.01,4.53,1406.2
4222,8/19/2020 16:30,1.51,5.03,1318.7
4223,8/19/2020 17:00,1.01,4.03,1088.7
4224,8/19/2020 17:30,1.01,4.53,936.2
4225,8/19/2020 18:00,1.01,4.53,626.2
4226,8/19/2020 18:30,0.5,3.52,496.2
4227,8/19/2020 19:00,0,2.52,236.2
4228,8/19/2020 19:30,0,2.01,71.2
4229,8/19/2020 20:00,0,0.5,18.7
4230,8/19/2020 20:30,0,0,1.2
4231,8/19/2020 21:00,0,0,1.2
4232,8/19/2020 21:30,0,0,1.2
4233,8/19/2020 22:00,0,0,1.2
4234,8/19/2020 22:30,0,0.5,1.2
4235,8/19/2020 23:00,0,0.5,1.2
4236,8/19/2020 23:30,0,1.51,1.2
4237,8/20/2020 0:00,0,1.01,1.2
4238,8/20/2020 0:30,0,0.5,1.2
4239,8/20/2020 1:00,0,1.01,1.2
4240,8/20/2020 1:30,0,1.51,1.2
4241,8/20/2020 2:00,0,1.51,1.2
4242,8/20/2020 2:30,0,2.01,1.2
4243,8/20/2020 3:00,0,1.51,1.2
4244,8/20/2020 3:30,0,2.01,1.2
4245,8/20/2020 4:00,0,1.51,1.2
4246,8/20/2020 4:30,0,1.51,1.2
4247,8/20/2020 5:00,0,0.5,1.2
4248,8/20/2020 5:30,0,0,1.2
4249,8/20/2020 6:00,0,0.5,1.2
4250,8/20/2020 6:30,0,0.5,13.7
4251,8/20/2020 7:00,0,1.51,66.2
4252,8/20/2020 7:30,0,1.01,206.2
4253,8/20/2020 8:00,0,1.01,453.7
4254,8/20/2020 8:30,0.5,3.02,646.2
4255,8/20/2020 9:00,1.01,3.52,833.7
4256,8/20/2020 9:30,1.01,4.03,1031.2
4257,8/20/2020 10:00,1.01,6.04,1241.2
4258,8/20/2020 10:30,1.51,5.03,1371.2
4259,8/20/2020 11:00,1.51,6.04,1201.2
4260,8/20/2020 11:30,1.51,4.53,1608.7
4261,8/20/2020 12:00,1.51,4.53,1646.2
4262,8/20/2020 12:30,1.51,4.53,1728.7
4263,8/20/2020 13:00,1.51,5.03,1476.2
4264,8/20/2020 13:30,2.01,5.54,1593.7
4265,8/20/2020 14:00,1.51,5.03,1843.7
4266,8/20/2020 14:30,1.51,4.53,1678.7
4267,8/20/2020 15:00,1.51,4.53,1826.2
4268,8/20/2020 15:30,1.51,4.53,1548.7
4269,8/20/2020 16:00,1.51,5.03,431.2
4270,8/20/2020 16:30,1.01,4.53,1361.2
4271,8/20/2020 17:00,1.01,5.03,1108.7
4272,8/20/2020 17:30,0.5,3.52,606.2
4273,8/20/2020 18:00,0.5,3.02,538.7
4274,8/20/2020 18:30,0.5,3.02,251.2
4275,8/20/2020 19:00,0.5,2.52,148.7
4276,8/20/2020 19:30,0,2.01,71.2
4277,8/20/2020 20:00,0,2.52,13.7
4278,8/20/2020 20:30,0,1.51,1.2
4279,8/20/2020 21:00,0,2.01,1.2
4280,8/20/2020 21:30,0,1.51,1.2
4281,8/20/2020 22:00,0,2.01,1.2
4282,8/20/2020 22:30,0,2.01,1.2
4283,8/20/2020 23:00,0,1.51,1.2
4284,8/20/2020 23:30,0,1.01,1.2
4285,8/21/2020 0:00,0,0.5,1.2
4286,8/21/2020 0:30,0,0.5,1.2
4287,8/21/2020 1:00,0,0.5,1.2
4288,8/21/2020 1:30,0,0.5,1.2
4289,8/21/2020 2:00,0,0.5,1.2
4290,8/21/2020 2:30,0,0.5,1.2
4291,8/21/2020 3:00,0,1.01,1.2
4292,8/21/2020 3:30,0,0,1.2
4293,8/21/2020 4:00,0,0.5,1.2
4294,8/21/2020 4:30,0,0.5,1.2
4295,8/21/2020 5:00,0,0,1.2
4296,8/21/2020 5:30,0,0,1.2
4297,8/21/2020 6:00,0,1.01,1.2
4298,8/21/2020 6:30,0,0,8.7
4299,8/21/2020 7:00,0,0.5,68.7
4300,8/21/2020 7:30,0,2.01,231.2
4301,8/21/2020 8:00,0.5,3.52,426.2
4302,8/21/2020 8:30,0.5,2.52,626.2
4303,8/21/2020 9:00,0.5,3.02,451.2
4304,8/21/2020 9:30,1.01,3.52,998.7
4305,8/21/2020 10:00,0.5,4.03,1171.2
4306,8/21/2020 10:30,0.5,3.02,323.7
4307,8/21/2020 11:00,1.01,4.03,438.7
4308,8/21/2020 11:30,1.01,4.53,1233.7
4309,8/21/2020 12:00,1.51,7.05,1813.7
4310,8/21/2020 12:30,1.51,4.53,1583.7
4311,8/21/2020 13:00,1.01,4.03,1048.7
4312,8/21/2020 13:30,1.01,4.03,1426.2
4313,8/21/2020 14:00,1.01,4.03,1763.7
4314,8/21/2020 14:30,1.01,4.53,1853.7
4315,8/21/2020 15:00,1.51,5.54,1478.7
4316,8/21/2020 15:30,1.01,4.53,1446.2
4317,8/21/2020 16:00,1.51,5.03,1316.2
4318,8/21/2020 16:30,1.01,3.52,1163.7
4319,8/21/2020 17:00,1.01,4.03,1003.7
4320,8/21/2020 17:30,1.01,4.03,828.7
4321,8/21/2020 18:00,1.01,3.52,631.2
4322,8/21/2020 18:30,0.5,3.02,408.7
4323,8/21/2020 19:00,0.5,2.01,151.2
4324,8/21/2020 19:30,0,3.02,91.2
4325,8/21/2020 20:00,0,2.52,11.2
4326,8/21/2020 20:30,0,2.01,1.2
4327,8/21/2020 21:00,0,2.52,1.2
4328,8/21/2020 21:30,0,1.51,1.2
4329,8/21/2020 22:00,0,1.51,1.2
4330,8/21/2020 22:30,0,2.01,1.2
4331,8/21/2020 23:00,0,3.02,1.2
4332,8/21/2020 23:30,0.5,2.01,1.2
4333,8/22/2020 0:00,0,2.01,1.2
4334,8/22/2020 0:30,0,1.01,1.2
4335,8/22/2020 1:00,0,1.51,1.2
4336,8/22/2020 1:30,0,2.01,1.2
4337,8/22/2020 2:00,0,1.01,1.2
4338,8/22/2020 2:30,0.5,4.03,1.2
4339,8/22/2020 3:00,1.01,3.52,1.2
4340,8/22/2020 3:30,1.01,3.52,1.2
4341,8/22/2020 4:00,0.5,3.02,1.2
4342,8/22/2020 4:30,0,3.02,1.2
4343,8/22/2020 5:00,0,2.01,1.2
4344,8/22/2020 5:30,1.51,6.04,1.2
4345,8/22/2020 6:00,1.01,6.54,1.2
4346,8/22/2020 6:30,1.51,5.54,1.2
4347,8/22/2020 7:00,0.5,3.02,23.7
4348,8/22/2020 7:30,0,2.01,11.2
4349,8/22/2020 8:00,0,2.01,6.2
4350,8/22/2020 8:30,1.01,5.03,16.2
4351,8/22/2020 9:00,0.5,4.03,16.2
4352,8/22/2020 9:30,0.5,3.02,173.7
4353,8/22/2020 10:00,1.51,4.53,1023.7
4354,8/22/2020 10:30,1.51,6.04,1431.2
4355,8/22/2020 11:00,2.01,6.54,1416.2
4356,8/22/2020 11:30,1.51,6.04,1543.7
4357,8/22/2020 12:00,1.51,5.03,198.7
4358,8/22/2020 12:30,0,2.52,238.7
4359,8/22/2020 13:00,0.5,3.52,321.2
4360,8/22/2020 13:30,0.5,3.52,213.7
4361,8/22/2020 14:00,0.5,3.52,1013.7
4362,8/22/2020 14:30,0.5,2.52,413.7
4363,8/22/2020 15:00,0.5,4.03,1946.2
4364,8/22/2020 15:30,1.01,4.03,678.7
4365,8/22/2020 16:00,0.5,4.53,441.2
4366,8/22/2020 16:30,0.5,3.52,1093.7
4367,8/22/2020 17:00,1.51,5.54,946.2
4368,8/22/2020 17:30,1.01,5.03,761.2
4369,8/22/2020 18:00,1.01,4.03,196.2
4370,8/22/2020 18:30,0,2.52,218.7
4371,8/22/2020 19:00,0,2.01,188.7
4372,8/22/2020 19:30,0.5,2.52,36.2
4373,8/22/2020 20:00,0,1.01,3.7
4374,8/22/2020 20:30,0,2.01,1.2
4375,8/22/2020 21:00,0,0,1.2
4376,8/22/2020 21:30,0,0,1.2
4377,8/22/2020 22:00,0,0.5,1.2
4378,8/22/2020 22:30,0,1.01,1.2
4379,8/22/2020 23:00,0,0,1.2
4380,8/22/2020 23:30,0,0.5,1.2
4381,8/23/2020 0:00,0,0,1.2
4382,8/23/2020 0:30,0,0,1.2
4383,8/23/2020 1:00,0,0,1.2
4384,8/23/2020 1:30,0,0,1.2
4385,8/23/2020 2:00,0,0,1.2
4386,8/23/2020 2:30,0,0,1.2
4387,8/23/2020 3:00,0,0,1.2
4388,8/23/2020 3:30,0,0,1.2
4389,8/23/2020 4:00,0,0,1.2
4390,8/23/2020 4:30,0,0,1.2
4391,8/23/2020 5:00,0,0,1.2
4392,8/23/2020 5:30,0,0,1.2
4393,8/23/2020 6:00,0,0,1.2
4394,8/23/2020 6:30,0,0,6.2
4395,8/23/2020 7:00,0,0,51.2
4396,8/23/2020 7:30,0,0,143.7
4397,8/23/2020 8:00,0,0,278.7
4398,8/23/2020 8:30,0,0.5,538.7
4399,8/23/2020 9:00,0,0.5,778.7
4400,8/23/2020 9:30,0,1.01,958.7
4401,8/23/2020 10:00,0,1.01,1128.7
4402,8/23/2020 10:30,0,2.01,1273.7
4403,8/23/2020 11:00,0.5,2.52,1403.7
4404,8/23/2020 11:30,0,2.01,1508.7
4405,8/23/2020 12:00,0,1.51,1593.7
4406,8/23/2020 12:30,0,2.01,1653.7
4407,8/23/2020 13:00,0,2.01,1688.7
4408,8/23/2020 13:30,0,2.01,1683.7
4409,8/23/2020 14:00,0,2.01,1653.7
4410,8/23/2020 14:30,0.5,2.52,1601.2
4411,8/23/2020 15:00,0,2.01,1523.7
4412,8/23/2020 15:30,0,2.52,1406.2
4413,8/23/2020 16:00,0,2.01,1271.2
4414,8/23/2020 16:30,0,2.01,1111.2
4415,8/23/2020 17:00,0,1.51,936.2
4416,8/23/2020 17:30,0,1.51,758.7
4417,8/23/2020 18:00,0,0.5,546.2
4418,8/23/2020 18:30,0,1.01,361.2
4419,8/23/2020 19:00,0,0,153.7
4420,8/23/2020 19:30,0,0,63.7
4421,8/23/2020 20:00,0,1.51,8.7
4422,8/23/2020 20:30,0,0,1.2
4423,8/23/2020 21:00,0,0,1.2
4424,8/23/2020 21:30,0,0,1.2
4425,8/23/2020 22:00,0,0,1.2
4426,8/23/2020 22:30,0,0,1.2
4427,8/23/2020 23:00,0,0,1.2
4428,8/23/2020 23:30,0,0,1.2
4429,8/24/2020 0:00,0,0,1.2
4430,8/24/2020 0:30,0,0.5,1.2
4431,8/24/2020 1:00,0,0.5,1.2
4432,8/24/2020 1:30,0,0,1.2
4433,8/24/2020 2:00,0,0,1.2
4434,8/24/2020 2:30,0,0.5,1.2
4435,8/24/2020 3:00,0,0,1.2
4436,8/24/2020 3:30,0,0,1.2
4437,8/24/2020 4:00,0,0,1.2
4438,8/24/2020 4:30,0,0,1.2
4439,8/24/2020 5:00,0,0,1.2
4440,8/24/2020 5:30,0,0,1.2
4441,8/24/2020 6:00,0,0,1.2
4442,8/24/2020 6:30,0,0,3.7
4443,8/24/2020 7:00,0,0,43.7
4444,8/24/2020 7:30,0,0,78.7
4445,8/24/2020 8:00,0,0.5,168.7
4446,8/24/2020 8:30,0,0,311.2
4447,8/24/2020 9:00,0,0.5,511.2
4448,8/24/2020 9:30,0,1.51,611.2
4449,8/24/2020 10:00,0.5,3.02,936.2
4450,8/24/2020 10:30,0,2.52,976.2
4451,8/24/2020 11:00,0.5,2.52,1201.2
4452,8/24/2020 11:30,0.5,2.01,1358.7
4453,8/24/2020 12:00,0,2.52,1323.7
4454,8/24/2020 12:30,0.5,2.52,1273.7
4455,8/24/2020 13:00,0.5,2.01,1533.7
4456,8/24/2020 13:30,0.5,3.52,1541.2
4457,8/24/2020 14:00,0.5,2.52,1516.2
4458,8/24/2020 14:30,0,2.01,1481.2
4459,8/24/2020 15:00,0.5,3.52,1383.7
4460,8/24/2020 15:30,1.01,3.02,1253.7
4461,8/24/2020 16:00,1.01,4.53,1148.7
4462,8/24/2020 16:30,1.01,4.03,981.2
4463,8/24/2020 17:00,1.01,3.52,803.7
4464,8/24/2020 17:30,1.01,5.03,628.7
4465,8/24/2020 18:00,0.5,3.52,428.7
4466,8/24/2020 18:30,0,2.01,298.7
4467,8/24/2020 19:00,0,2.01,151.2
4468,8/24/2020 19:30,0,1.01,61.2
4469,8/24/2020 20:00,0,1.51,6.2
4470,8/24/2020 20:30,0,0,1.2
4471,8/24/2020 21:00,0,0.5,1.2
4472,8/24/2020 21:30,0,1.51,1.2
4473,8/24/2020 22:00,0,3.02,1.2
4474,8/24/2020 22:30,0,1.01,1.2
4475,8/24/2020 23:00,0,0,1.2
4476,8/24/2020 23:30,0,1.01,1.2
4477,8/25/2020 0:00,0,1.51,1.2
4478,8/25/2020 0:30,0,1.51,1.2
4479,8/25/2020 1:00,0,3.02,1.2
4480,8/25/2020 1:30,0.5,3.02,1.2
4481,8/25/2020 2:00,1.01,4.03,1.2
4482,8/25/2020 2:30,0.5,3.52,1.2
4483,8/25/2020 3:00,0.5,3.52,1.2
4484,8/25/2020 3:30,0.5,2.52,1.2
4485,8/25/2020 4:00,0.5,3.02,1.2
4486,8/25/2020 4:30,0.5,2.52,1.2
4487,8/25/2020 5:00,0,2.52,1.2
4488,8/25/2020 5:30,0,1.01,1.2
4489,8/25/2020 6:00,0,0.5,1.2
4490,8/25/2020 6:30,0,2.01,3.7
